finess,zone,A1,A2,A3,A4,A5,A6
970211207,970100228,"         0,5","         0,8","         0,1","         0,5","        26,6","        37,7"
130001647,970102596,"         0,1","         0,8","         0,1","         0,5","        26,6","        37,7"
130786361,970102596,"         0,2","         0,8","         0,1","         0,5","        26,6","        37,7"
620000026,970102596,"         0,2","         0,8","         0,1","         0,5","        26,6","        37,7"
670780055,970102596,"         0,3","         0,8","         0,1","         0,5","        26,6","        37,7"
750100075,970102596,"         0,3","         0,8","         0,1","         0,5","        26,6","        37,7"
750100125,970102596,"         0,6","         0,6","         0,1","         0,5","        26,6","        37,7"
750100166,970102596,"         0,3","         0,6","         0,1","         0,5","        26,6","        37,7"
750160012,970102596,           1,"         0,6","         0,1","         0,5","        26,6","        37,7"
750300493,970102596,"         0,2","         0,6","         0,1","         0,5","        26,6","        37,7"
750803447,970102596,"         0,2","         0,2","         0,1","         0,5","        26,6","        37,7"
920000684,970102596,"         0,3","         0,2","         0,1","         0,5","        26,6","        37,7"
940000664,970102596,"         0,4","         3,5","         0,1","         0,5","        26,6","        37,7"
970100012,970102596,"        13,8","         4,3",           6,"         0,5","        26,6","        37,7"
970100020,970102596,"         4,3","         2,8",           6,"         0,5","        26,6","        37,7"
970100178,970102596,"         1,8","         0,9",           6,"         0,5","        26,6","        37,7"
970100228,970102596,"        46,7","        47,4","        44,3","         0,5","        26,6","        37,7"
970102596,970102596,"         2,9",,,,"         0,4",
970103099,970102596,"         1,1","         0,3",,,"         0,4",
970107249,970102596,"        22,8","        33,2","        27,6",,"         0,4",
970211207,970102596,"         0,5","         0,9","         0,6",,"         0,4",
750100125,970103099,"         0,7","         0,8","         0,6",,"         0,4",
750100166,970103099,"         0,3","         0,8","         0,6",,"         0,4",
750100208,970103099,"         0,4","         0,8","         0,6",,"         0,4",
750100232,970103099,"         0,3","         0,8","         0,6",,"         0,4",
750160012,970103099,"         0,9","         0,8","         0,6",,"         0,4",
750300154,970103099,"         0,1","         0,8","         0,6",,"         0,4",
750803447,970103099,"         0,6","         0,8","         0,6",,"         0,4",
920000684,970103099,"         0,1","         0,1","         0,6",,"         0,4",
920120011,970103099,"         0,2","         0,1","         0,6",,"         0,4",
920300183,970103099,,"         0,1","         0,6",,"         0,4",
940000664,970103099,"         0,4","         0,4","         3,7",,"         0,4",
970100012,970103099,"        16,5","         6,9","         7,2",,"         0,4",
970100020,970103099,"         3,7","         2,7","         7,2",,"         0,4",
970100178,970103099,"         1,8","         0,8","         0,1",,"         0,4",
970100228,970103099,"        47,5","        46,4","        50,7",,"         0,4",
970102596,970103099,"         3,3","         0,3","        50,7",,"         0,4",
970103099,970103099,"         1,6","         0,1",,,"         0,6",
970107249,970103099,"        19,4","        36,2","        24,8",,"         0,6",
970211207,970103099,"         0,5","         0,9","        24,8",,"         0,6",
030780118,970107249,,"         0,9","        24,8",,"         0,6",
100000017,970107249,,"         0,9","        24,8",,"         0,6",
130784713,970107249,,"         0,9","        24,8",,"         0,6",
170780225,970107249,,"         0,9","        24,8",,"         0,6",
250000015,970107249,,"         0,9","        24,8",,"         0,6",
750000523,970107249,"         0,1","         0,9","        24,8",,"         0,6",
750000549,970107249,"         0,1","         0,9","        24,8",,"         0,6",
750100125,970107249,"         0,7","         0,9","        24,8",,"         0,6",
750100166,970107249,"         0,3","         0,3","         0,2",,"         0,6",
750100208,970107249,"         0,2",,"         0,2",,"         0,6",
750110025,970107249,"         0,3",,"         0,2",,"         0,6",
750150104,970107249,"         0,2",,"         0,2",,"         0,6",
750160012,970107249,"         0,9",,"         0,2",,"         0,6",
750300154,970107249,"         0,1",,"         0,2",,"         0,6",
750300550,970107249,           0,,"         0,2",,"         0,6",
750300774,970107249,           0,,"         0,2",,"         0,6",
750300840,970107249,           0,,"         0,2",,"         0,6",
750803447,970107249,"         0,3",,"         0,2",,"         0,6",
920000684,970107249,"         0,3",,"         0,2",,"         0,6",
920120011,970107249,"         1,1",,"         0,2",,"         0,6",
940000664,970107249,"         0,4","         0,3","         0,1","         3,5","         0,6",
940100043,970107249,           0,"         0,3","         0,1","         3,5","         0,6",
970100012,970107249,"        11,3","         5,1","        12,3","        26,7","         5,7",
970100020,970107249,"         7,5","         3,4","        12,3","        26,7","         5,7",
970100178,970107249,"         4,6","         4,9","         5,5","         2,3","         1,9",
970100186,970107249,           0,"         4,9","         5,5","         2,3","         1,9",
970100202,970107249,"         0,5","         1,7","         5,5","         2,3","         1,9",
970100228,970107249,"        43,1","        46,2","        41,2","        13,3","        41,9",
970102596,970107249,"         2,2","         0,3","        41,2","        13,3","        41,9",
970103099,970107249,"         0,8","         0,3","        41,2","        13,3","        41,9",
970107249,970107249,"        24,3","        33,5","        40,5","        53,9","        27,5",
970211207,970107249,"         0,5","         0,8","         0,5","        53,9","        27,5",
970107454,970107454,,,,,,
670780055,970111662,,,,,,
750100091,970111662,"         0,5",,,,,
750100125,970111662,"         0,6",,,,,
750100166,970111662,"         0,4",,,,,
750160012,970111662,"         0,9",,,,,
750301137,970111662,"         0,3",,,,,
750803447,970111662,"         0,5",,,,,
750803454,970111662,,,,,,
940000664,970111662,"         3,1",,,,,
970100178,970111662,"         5,5",,,,,
970100228,970111662,"        34,7",,,,,
970111662,970111662,,,,,,"        49,1"
340000207,970202156,,,,,,"        49,1"
420010050,970202156,           2,,,,,"        49,1"
420011413,970202156,"         0,6",,,,,"        49,1"
420780504,970202156,"         1,4",,,,,"        49,1"
420780652,970202156,"         0,5",,,,,"        49,1"
420784878,970202156,"         2,3",,,,,"        49,1"
430000018,970202156,"         1,5",,,,,"        49,1"
440000289,970202156,,,,,,"        49,1"
590000188,970202156,"         0,1",,,,,"        49,1"
690781810,970202156,"         0,2",,,,,"        49,1"
750100125,970202156,"         0,6","         0,5",,,,"        49,1"
750100166,970202156,"         0,1","         0,5",,,,"        49,1"
750100208,970202156,"         0,3","         0,5",,,,"        49,1"
750160012,970202156,"         1,3","         0,5",,,,"        49,1"
750803447,970202156,           0,"         0,5",,,,"        49,1"
920100039,970202156,"         0,2","         0,5",,,,"        49,1"
940000664,970202156,"         0,4","         2,6",,,,"        49,1"
950630012,970202156,,,,,,"        49,1"
970107249,970202156,"         0,1",,,,,"        49,1"
970202156,970202156,          14,"         0,4",,,"         6,5",
970202164,970202156,"         1,7","         0,6",,,"         6,5",
970202313,970202156,"         9,1","        17,5","         6,5",,"         6,5",
970202321,970202156,"         5,4","        10,2","         4,3",,"         6,5",
970211207,970202156,"        63,2","        56,7","        65,9",,"         6,5",
330781196,970202164,,"        56,7","        65,9",,"         6,5",
590000188,970202164,"         0,2","        56,7","        65,9",,"         6,5",
750000549,970202164,"         0,1","         0,2","        65,9",,"         6,5",
750100042,970202164,"         0,3","         0,2","        65,9",,"         6,5",
750100075,970202164,"         0,1","         0,1","        65,9",,"         6,5",
750100125,970202164,"         0,4","         0,7","        65,9",,"         6,5",
750100208,970202164,"         0,2","         0,5","        65,9",,"         6,5",
750150104,970202164,"         0,1","         0,5","        65,9",,"         6,5",
750160012,970202164,"         0,3","         0,5","        65,9",,"         6,5",
750803447,970202164,"         0,1","         0,5","        65,9",,"         6,5",
920000684,970202164,"         0,1","         0,5","        65,9",,"         6,5",
920100039,970202164,"         0,1","         0,1","        65,9",,"         6,5",
940000664,970202164,"         0,7","         0,3","         3,3",,"         6,5",
950630012,970202164,"         0,3","         0,3","         3,3",,"         6,5",
970107249,970202164,"         0,4","         0,3","         3,3",,"         6,5",
970202156,970202164,"         2,2","         1,5","         3,3",,"         6,5",
970202164,970202164,"         2,1",           0,,,"         1,5",
970202313,970202164,"        10,4","        17,4","         8,6",,"         1,5",
970202321,970202164,"         6,4","        10,1","         5,5",,"         1,5",
970211207,970202164,"        73,2","        65,3","        71,2",,"         1,5",
130041916,970202313,,"        65,3","        71,2",,"         1,5",
300780046,970202313,,"        65,3","        71,2",,"         1,5",
310781406,970202313,           0,"        65,3","        71,2",,"         1,5",
330781196,970202313,,"        65,3","        71,2",,"         1,5",
390780609,970202313,,"        65,3","        71,2",,"         1,5",
590000188,970202313,"         0,1","        65,3","        71,2",,"         1,5",
640781290,970202313,,"        65,3","        71,2",,"         1,5",
740790381,970202313,,"        65,3","        71,2",,"         1,5",
750000549,970202313,"         0,2","        65,3","        71,2",,"         1,5",
750100075,970202313,"         0,1","        65,3","        71,2",,"         1,5",
750100109,970202313,,"        65,3","        71,2",,"         1,5",
750100125,970202313,"         0,4","         0,6","         0,1",,"         1,5",
750100166,970202313,"         0,2","         0,1","         0,1",,"         1,5",
750100208,970202313,"         0,1","         0,4","         0,1",,"         1,5",
750110025,970202313,"         0,3","         0,4","         0,1",,"         1,5",
750150013,970202313,,"         0,4","         0,1",,"         1,5",
750160012,970202313,           0,"         0,6","         0,1",,"         1,5",
750300774,970202313,"         0,1","         0,6","         0,1",,"         1,5",
750301145,970202313,"         0,1","         0,6","         0,1",,"         1,5",
750803447,970202313,"         0,1","         0,6","         0,1",,"         1,5",
920000650,970202313,"         0,1","         0,6","         0,1",,"         1,5",
920000684,970202313,"         0,1","         0,6","         0,1",,"         1,5",
920100039,970202313,"         0,1","         0,1","         0,1",,"         1,5",
930100045,970202313,,"         0,1","         0,1",,"         1,5",
940000664,970202313,"         0,6","         0,2","         0,2","         3,9","         1,5",
940100027,970202313,"         0,1","         0,2","         0,2","         3,9","         1,5",
950630012,970202313,"         0,2","         0,2","         0,2","         3,9","         1,5",
970100228,970202313,"         0,3","         0,2","         0,2","         3,9","         1,5",
970107249,970202313,"         0,4",           0,"         0,1","         3,9","         1,5",
970202156,970202313,"         2,8","         0,9","         0,1","         3,9","         1,5",
970202164,970202313,"         1,6","         0,8","         0,1","         3,9","         1,5",
970202313,970202313,"        11,1","        18,6","        15,9","        44,1","         9,3",
970202321,970202313,"         6,5","        10,9","        12,6",          18,"         5,5",
970211207,970202313,"        72,4","        63,2","        70,9","        33,7","        70,7",
130041916,970202321,,"        63,2","        70,9","        33,7","        70,7",
300780046,970202321,,"        63,2","        70,9","        33,7","        70,7",
330781196,970202321,"         0,1","        63,2","        70,9","        33,7","        70,7",
390780609,970202321,,"        63,2","        70,9","        33,7","        70,7",
590000188,970202321,           0,"        63,2","        70,9","        33,7","        70,7",
640781290,970202321,,"        63,2","        70,9","        33,7","        70,7",
690781810,970202321,"         0,1","        63,2","        70,9","        33,7","        70,7",
740790381,970202321,,"        63,2","        70,9","        33,7","        70,7",
750000549,970202321,"         0,2","        63,2","        70,9","        33,7","        70,7",
750100075,970202321,"         0,1","        63,2","        70,9","        33,7","        70,7",
750100109,970202321,           0,"        63,2","        70,9","        33,7","        70,7",
750100125,970202321,"         0,4","         0,5","         0,1","        33,7","        70,7",
750100166,970202321,"         0,2","         0,1","         0,1","        33,7","        70,7",
750100208,970202321,"         0,2","         0,4",           0,"        33,7","        70,7",
750110025,970202321,"         0,3","         0,4",           0,"        33,7","        70,7",
750160012,970202321,"         0,6","         0,4",           0,"        33,7","        70,7",
750300840,970202321,"         0,1","         0,4",           0,"        33,7","        70,7",
750803447,970202321,"         0,1","         0,4",           0,"        33,7","        70,7",
920000650,970202321,"         0,1","         0,4",           0,"        33,7","        70,7",
920000684,970202321,"         0,1","         0,4",           0,"        33,7","        70,7",
920100039,970202321,"         0,1","         0,1",           0,"        33,7","        70,7",
930100045,970202321,,"         0,1",           0,"        33,7","        70,7",
940000664,970202321,"         0,6","         0,2","         0,1","         3,3","        70,7",
940100027,970202321,"         0,2","         0,2","         0,1","         3,3","        70,7",
950630012,970202321,           0,"         0,2","         0,1","         3,3","        70,7",
970100228,970202321,"         0,1","         0,2","         0,1","         0,2","        70,7",
970107249,970202321,"         0,4",           0,"         0,1","         0,2","        70,7",
970202156,970202321,"         2,4","         1,3","         0,1","         0,2","        70,7",
970202164,970202321,"         1,9","         0,7","         0,1","         0,2","        70,7",
970202313,970202321,          11,"        17,9","        14,6","        42,5","         9,4",
970202321,970202321,"         6,6","        10,8","        12,4","        18,5","         5,7",
970211207,970202321,"        72,7","        64,7","        72,4","        35,1","        73,2",
970203774,970203774,,,,,,
970209219,970209219,,,,,,
130041916,970211207,,,,,,
290000140,970211207,,,,,,
300780046,970211207,,,,,,
330781196,970211207,"         0,1",,           0,,,
390780609,970211207,,,           0,,,
590000188,970211207,"         0,1",,           0,,,
640781290,970211207,,,           0,,,
690781810,970211207,"         0,1",,           0,,,
740790381,970211207,,,           0,,,
750000549,970211207,"         0,2","         0,2",           0,,,
750100075,970211207,"         0,2","         0,2",           0,,,
750100125,970211207,"         0,3","         0,6","         0,1",,,
750100166,970211207,"         0,2","         0,1","         0,1",,,
750100208,970211207,"         0,1","         0,4",           0,,,
750110025,970211207,"         0,3","         0,4",           0,,,
750150104,970211207,,"         0,4",           0,,,
750160012,970211207,"         0,1","         0,6","         0,5",,,
750301137,970211207,"         0,2","         0,6","         0,5",,,
760780239,970211207,,"         0,6","         0,5",,,
760780262,970211207,,"         0,6","         0,5",,,
920000684,970211207,"         0,1","         0,6","         0,5",,,
920100039,970211207,"         0,1","         0,1",,,,
930100045,970211207,,"         0,1",,,,
940000664,970211207,"         0,6","         0,2","         0,2","         3,1","         3,2",
940100027,970211207,           0,"         0,2","         0,2","         3,1","         3,2",
940100043,970211207,"         0,2","         0,2","         0,2","         3,1","         3,2",
940100068,970211207,"         0,3","         0,2","         0,2","         3,1","         3,2",
950630012,970211207,"         0,1","         0,2","         0,2","         3,1","         3,2",
970100228,970211207,"         0,1","         0,2","         0,1","         3,1","         3,2",
970107249,970211207,"         0,4",           0,"         0,1","         3,1","         3,2",
970202156,970211207,"         0,7","         0,1",           1,"         3,1","         3,2",
970202164,970211207,"         1,7","         0,7",           1,"         3,1","         3,2",
970202313,970211207,"         9,7","        16,7","        12,2","        41,3","         7,7",
970202321,970211207,"         5,9","         9,8","        10,2","        17,4",           5,
970211207,970211207,          77,"        66,7",          77,"        37,7","        74,2","        92,4"
310781406,970300265,"         0,2","         0,1","         0,2",,"        74,2","        92,4"
340000207,970300265,"         0,1","         0,1","         0,2",,"        74,2","        92,4"
560005746,970300265,,"         0,1","         0,2",,"        74,2","        92,4"
630780989,970300265,,,"         0,2",,"        74,2","        92,4"
690000880,970300265,"         0,9","         0,7","         8,2","         1,8","        74,2","        92,4"
750006728,970300265,"         0,1","         0,7","         8,2","         1,8","        74,2","        92,4"
750100109,970300265,,"         0,7","         8,2","         1,8","        74,2","        92,4"
750100125,970300265,"         0,9",           1,"         8,2","         1,8","        74,2","        92,4"
750100166,970300265,"         0,7",           1,"         8,2","         1,8","        74,2","        92,4"
750100208,970300265,"         0,4","         0,7",,"         1,8","        74,2","        92,4"
750110025,970300265,"         0,8","         0,7",,"         1,8","        74,2","        92,4"
750120016,970300265,"         1,8","         0,3",,"         1,8","        74,2","        92,4"
750160012,970300265,"         2,3","         0,3",,"         1,8","        74,2","        92,4"
750300071,970300265,"         0,3","         0,3",,"         1,8","        74,2","        92,4"
750300089,970300265,"         0,4","         0,3",,"         1,8","        74,2","        92,4"
750300154,970300265,"         0,2","         0,3",,"         1,8","        74,2","        92,4"
750300840,970300265,"         0,6","         0,3",,"         1,8","        74,2","        92,4"
840000087,970300265,,"         0,3",,"         1,8","        74,2","        92,4"
910110055,970300265,,"         0,3",,"         1,8","        74,2","        92,4"
920100013,970300265,"         0,2","         0,3",,"         1,8","        74,2","        92,4"
920100039,970300265,,"         0,3",,"         1,8","        74,2","        92,4"
920120011,970300265,           0,"         0,3",,"         1,8","        74,2","        92,4"
940000664,970300265,"         0,7","         0,7","         7,8","         5,1","        74,2","        92,4"
940100027,970300265,"         0,2","         0,7","         7,8","         5,1","        74,2","        92,4"
940120017,970300265,"         0,2","         0,1","         7,8","         5,1","        74,2","        92,4"
950110015,970300265,,"         0,1","         7,8","         5,1","        74,2","        92,4"
970100228,970300265,"         0,1","         0,1","         7,8","         5,1","        74,2","        92,4"
970107249,970300265,,"         0,1","         7,8","         5,1","        74,2","        92,4"
970202313,970300265,"         0,1","         0,1","         7,8","         5,1","        74,2","        92,4"
970211207,970300265,"         2,1","         1,9","         0,3","         1,1","        74,2","        92,4"
970300265,970300265,"        37,9","         5,2","        78,2","         5,4","        11,8",
970302022,970300265,"        30,8","        50,5","        14,2","        24,3",          37,"        73,5"
970302055,970300265,"        16,6","        27,8","         0,8","        53,5","         9,4","        73,5"
970302071,970300265,           1,"        27,8","         0,8","        53,5","         9,4","        73,5"
970302121,970300265,"         0,6","         0,4","         2,5","        53,5","         9,4","        73,5"
040780215,970302022,,"         0,4","         2,5","        53,5","         9,4","        73,5"
130781479,970302022,,"         0,4","         2,5","        53,5","         9,4","        73,5"
130783236,970302022,,"         0,4","         2,5","        53,5","         9,4","        73,5"
310781406,970302022,"         0,1","         0,2","         2,5","        53,5","         9,4","        73,5"
330000662,970302022,,"         0,2","         2,5","        53,5","         9,4","        73,5"
330780479,970302022,,"         0,2","         2,5","        53,5","         9,4","        73,5"
340000207,970302022,,"         0,2","         2,5","        53,5","         9,4","        73,5"
350005179,970302022,,"         0,2","         2,5","        53,5","         9,4","        73,5"
440000057,970302022,,"         0,2","         2,5","        53,5","         9,4","        73,5"
630780989,970302022,,,"         2,5","        53,5","         9,4","        73,5"
640781290,970302022,,,"         2,5","        53,5","         9,4","        73,5"
690000880,970302022,"         0,8","         0,7","         8,2","         0,9","         9,4","        73,5"
750006728,970302022,"         0,1","         0,7","         8,2","         0,9","         9,4","        73,5"
750100091,970302022,"         0,3","         0,7","         8,2","         0,9","         9,4","        73,5"
750100125,970302022,"         0,8",           1,"         8,2","         0,9","         9,4","        73,5"
750100166,970302022,"         0,3","         0,8","         8,2","         0,9","         9,4","        73,5"
750100208,970302022,"         0,4","         0,7","         0,1",,"         9,4","        73,5"
750110025,970302022,"         0,9","         0,7","         0,1",,"         9,4","        73,5"
750120016,970302022,"         1,8","         0,1","         0,1",,"         9,4","        73,5"
750160012,970302022,           3,"         0,1","         0,1",,"         9,4","        73,5"
750300071,970302022,"         0,2","         0,1","         0,1",,"         9,4","        73,5"
750300089,970302022,"         0,5","         0,1","         0,1",,"         9,4","        73,5"
750300121,970302022,"         0,1","         0,1","         0,1",,"         9,4","        73,5"
750300840,970302022,"         0,7","         0,1","         0,1",,"         9,4","        73,5"
920100013,970302022,"         0,2","         0,1","         0,1",,"         9,4","        73,5"
940000656,970302022,,"         0,1","         0,1",,"         9,4","        73,5"
940000664,970302022,"         0,6","         0,6","         7,2","         6,8","         9,4","        73,5"
940100027,970302022,"         0,2","         0,6","         7,2","         6,8","         9,4","        73,5"
940120017,970302022,,,"         7,2","         6,8","         9,4","        73,5"
940300445,970302022,,,"         7,2","         6,8","         9,4","        73,5"
970100228,970302022,"         0,1",,"         7,2","         6,8","         9,4","        73,5"
970202313,970302022,"         0,2",,"         7,2","         6,8","         9,4","        73,5"
970211207,970302022,"         1,8","         1,8","         0,1","         1,2","         9,4","        73,5"
970300265,970302022,"         2,2","         1,9","         0,7","         0,8","         6,9",
970302022,970302022,"        63,8","        53,4","        75,8","        29,2","        42,7","        86,8"
970302055,970302022,"        21,2","        29,3","        22,3","        54,5","         9,7","        86,8"
970302071,970302022,"         1,5","        29,3","        22,3","        54,5","         9,7","        86,8"
970302121,970302022,"         0,1","         0,3","         0,5","        54,5","         9,7","        86,8"
040780215,970302055,,"         0,3","         0,5","        54,5","         9,7","        86,8"
130781479,970302055,,"         0,3","         0,5","        54,5","         9,7","        86,8"
130783236,970302055,,"         0,3","         0,5","        54,5","         9,7","        86,8"
310781406,970302055,"         0,1","         0,2","         0,5","        54,5","         9,7","        86,8"
350005179,970302055,,"         0,2","         0,5","        54,5","         9,7","        86,8"
440000057,970302055,,"         0,2","         0,5","        54,5","         9,7","        86,8"
630780989,970302055,,"         0,2","         0,5","        54,5","         9,7","        86,8"
640781290,970302055,,"         0,2","         0,5","        54,5","         9,7","        86,8"
690000880,970302055,"         0,8","         0,7","         8,6","        54,5","         9,7","        86,8"
690781810,970302055,"         0,5","         0,7","         8,6","        54,5","         9,7","        86,8"
750006728,970302055,"         0,1","         0,7","         8,6","        54,5","         9,7","        86,8"
750100091,970302055,"         0,3","         0,7","         8,6","        54,5","         9,7","        86,8"
750100125,970302055,"         0,9","         1,1","         8,6","        54,5","         9,7","        86,8"
750100166,970302055,"         0,3","         0,8","         8,6","        54,5","         9,7","        86,8"
750100208,970302055,"         0,4","         0,7","         0,1","        54,5","         9,7","        86,8"
750110025,970302055,"         0,9","         0,7","         0,1","        54,5","         9,7","        86,8"
750120016,970302055,"         2,1","         0,7","         0,1","        54,5","         9,7","        86,8"
750160012,970302055,"         3,1","         0,7","         0,1","        54,5","         9,7","        86,8"
750300071,970302055,"         0,2","         0,7","         0,1","        54,5","         9,7","        86,8"
750300089,970302055,"         0,5","         0,7","         0,1","        54,5","         9,7","        86,8"
750300121,970302055,"         0,1","         0,7","         0,1","        54,5","         9,7","        86,8"
750300840,970302055,"         0,7","         0,7","         0,1","        54,5","         9,7","        86,8"
940000656,970302055,,"         0,7","         0,1","        54,5","         9,7","        86,8"
940000664,970302055,"         0,7","         0,7","         8,2","        54,5","         9,7","        86,8"
940100027,970302055,"         0,1","         0,7","         8,2","        54,5","         9,7","        86,8"
940120017,970302055,,"         0,7","         8,2","        54,5","         9,7","        86,8"
970100228,970302055,"         0,1","         0,7","         8,2","        54,5","         9,7","        86,8"
970202313,970302055,"         0,2","         0,7","         8,2","        54,5","         9,7","        86,8"
970211207,970302055,"         1,9","         1,7","         0,1","         1,4","         9,7","        86,8"
970300265,970302055,"         2,2","         1,4","         0,8","         1,1","         4,5","        86,8"
970302022,970302055,"        63,2","        52,9","        74,4",          29,"        43,7","        86,8"
970302055,970302055,"        21,5",          30,"        23,7","        54,5","        10,5",
970302071,970302055,"         1,6",          30,"        23,7","        54,5","        10,5",
970302121,970302055,"         0,2","         0,2","         0,5","        54,5","        10,5",
310781406,970302071,,"         0,2","         0,5","        54,5","        10,5",
340000207,970302071,"         0,1","         0,2","         0,5","        54,5","        10,5",
630780989,970302071,,"         0,2","         0,5","        54,5","        10,5",
690000880,970302071,"         0,8",           8,"         0,5","        54,5","        10,5",
750100091,970302071,"         0,3",           8,"         0,5","        54,5","        10,5",
750100125,970302071,"         0,9",           8,"         0,5","        54,5","        10,5",
750100166,970302071,"         0,3",           8,"         0,5","        54,5","        10,5",
750100208,970302071,"         0,4",           8,"         0,5","        54,5","        10,5",
750120016,970302071,"         1,7",           8,"         0,5","        54,5","        10,5",
750160012,970302071,"         2,3",           8,"         0,5","        54,5","        10,5",
940000664,970302071,"         0,7","         7,3","         0,5","        54,5","        10,5",
970211207,970302071,"         1,9","         1,1","         0,5","        54,5","        10,5",
970300265,970302071,"         3,1","        13,4","         0,5","        54,5","        10,5",
970302022,970302071,"        62,4","        36,3","         0,5","        54,5","        10,5",
970302055,970302071,"        21,4","         9,1","         0,5","        54,5","        10,5",
970302071,970302071,"         1,6",,,,"         0,9",
970302121,970302071,"         0,1",,,,"         0,9",
060780590,970302121,,,,,"         0,9",
060780699,970302121,,,,,"         0,9",
210780581,970302121,,,,,"         0,9",
260000021,970302121,,,,,"         0,9",
330781196,970302121,,"         0,7",,,"         0,9",
490000676,970302121,,"         0,7",,,"         0,9",
560008799,970302121,,"         0,7",,,"         0,9",
590782421,970302121,,"         0,7",,,"         0,9",
640780417,970302121,,"         0,7",,,"         0,9",
660780784,970302121,,"         0,7",,,"         0,9",
690000880,970302121,"         0,3","         0,3","         3,6",,"         0,9",
750000523,970302121,,"         0,3","         3,6",,"         0,9",
750006728,970302121,"         0,7","         0,3","         3,6",,"         0,9",
750100018,970302121,"         0,1","         0,3","         3,6",,"         0,9",
750100125,970302121,,"         0,3","         3,6",,"         0,9",
750100208,970302121,"         0,6","         0,8","         3,6",,"         0,9",
750100273,970302121,"         0,7","         0,8","         3,6",,"         0,9",
750160012,970302121,           6,"         0,8","         3,6",,"         0,9",
750300592,970302121,,"         0,8","         3,6",,"         0,9",
920000650,970302121,,"         0,4","         3,6",,"         0,9",
920300266,970302121,"         0,8","         0,4","         3,6",,"         0,9",
940000664,970302121,,"         3,6","         3,6",,"         0,9",
940100043,970302121,"         0,1","         0,1",,,"         0,9",
950630012,970302121,"         0,1","         1,2",,,"         0,9",
970100228,970302121,,"         1,2",,,"         0,9",
970202313,970302121,,"         1,2",,,"         0,9",
970211207,970302121,"         1,5","         1,4","         0,1","         2,4","         0,9",
970300265,970302121,"         0,6","         1,5","         0,3",           2,"         1,2",
970302022,970302121,"        13,9","        10,5","         3,5","         2,7","        24,2",
970302055,970302121,"         3,9","         4,7",,"        31,1","         2,4",
970302071,970302121,"         0,4","         4,7",,"        31,1","         2,4",
970302121,970302121,"        73,3","        75,6","        96,1","        41,9","        38,5",
060785011,970403606,,,"        96,1","        41,9","        38,5",
130786361,970403606,,,"        96,1","        41,9","        38,5",
330780503,970403606,,,"        96,1","        41,9","        38,5",
340000207,970403606,,,"        96,1","        41,9","        38,5",
340780477,970403606,,,"        96,1","        41,9","        38,5",
690781810,970403606,           0,           0,"         0,1","        41,9","        38,5",
750100109,970403606,           0,           0,"         0,1","        41,9","        38,5",
750100125,970403606,"         0,1",           0,"         0,1","        41,9","        38,5",
750100208,970403606,"         0,1","         0,1",,"        41,9","        38,5",
750803447,970403606,,"         0,1",,"        41,9","        38,5",
780300422,970403606,,"         0,1",,"        41,9","        38,5",
920000684,970403606,"         0,1",,,"        41,9","        38,5",
940000664,970403606,           0,"         0,2",,"        41,9","        38,5",
970403606,970403606,          54,"        35,6","        65,2","        34,8","        32,2",
970404109,970403606,"         0,3","        35,6","        65,2","        34,8","        32,2",
970404844,970403606,"         2,3","         8,7","         0,4","        30,5","         2,1",
970408589,970403606,"        26,2","        25,4","        11,6","        10,5","        33,4",
970421038,970403606,"         0,4","         0,5","         0,5","         0,1","         0,4",
970462024,970403606,"         0,2","         0,6","         3,6","         0,1","         0,4",
970462073,970403606,"         0,5",           0,"         0,6","         0,3","         0,4",
970462081,970403606,"         0,2","         1,3",,"         1,1","         0,4",
970462107,970403606,"        15,2","        26,4","        21,4","        15,1","        29,8",
970466751,970403606,"         3,2",,"        21,4","        15,1","        29,8",
970404018,970404018,,,,,,
210780581,970404109,,,,,,
750100125,970404109,"         0,1",,,,,
750100208,970404109,"         0,1",,,,,
780110078,970404109,,,,,,
940000664,970404109,"         0,1","         0,8",,,,
970403606,970404109,"         7,6","         0,5",,,,
970404109,970404109,"         0,8",,,,,
970404844,970404109,"         0,8","         0,7",,,,
970408589,970404109,"        51,7","        66,5",,,,
970421038,970404109,"        19,6","         5,5",,,,
970462024,970404109,"         0,8","         5,5",,,,
970462073,970404109,           5,"        12,1",,,,
970462081,970404109,"         4,2",           4,,,,
970462107,970404109,"         7,9","         7,1",,,,
970466751,970404109,"         0,1","         7,1",,,,
970404158,970404158,,,,,,
100000082,970404844,,,,,,
130783236,970404844,           0,,,,,
290020700,970404844,           0,,,,,
310781406,970404844,           0,,,,,
330781196,970404844,           0,,,,,
340000207,970404844,,,,,,
340780683,970404844,,,,,,
370000606,970404844,,,,,,
690781810,970404844,"         0,1",,,,,
730780103,970404844,,,,,,
750100125,970404844,"         0,3","         0,2",,,,
750100208,970404844,"         0,1","         0,1",,,,
750150104,970404844,"         0,2","         0,1",,,,
750300154,970404844,,"         0,1",,,,
750300840,970404844,,"         0,1",,,,
750803454,970404844,"         0,1","         0,1",,,,
920000684,970404844,"         0,1",,,,,
940000664,970404844,"         0,1","         0,5",,,,
970403606,970404844,"         2,7","        14,9","         1,1","         8,3","         7,3",
970404109,970404844,"         0,3","        14,9","         1,1","         8,3","         7,3",
970404844,970404844,"         6,7","        10,3","         3,1","        40,3","         4,1",
970408589,970404844,"        67,3","        41,6","        55,6","        20,6","        48,9",
