finess,zone,A1,A2,A3,A4,A5,A6
030785430,030780100,"         0,2","        44,6","         4,7","        71,8",,          62
130789316,030780100,,"        44,6","         4,7","        71,8",,          62
180000028,030780100,,"        44,6","         4,7","        71,8",,          62
180000069,030780100,"         0,6","         0,2","         0,1",,,          62
180000358,030780100,"         0,4","         1,1","         1,8",,"         1,9",          62
180004145,030780100,"         0,3","         1,1","         1,8",,"         1,9",          62
230780041,030780100,"         0,4","         1,1","         1,1",,"         0,7",          62
230780082,030780100,,"         1,1","         1,1",,"         0,7",          62
360000053,030780100,"         0,3","         1,1","         1,1",,"         0,7",          62
360002232,030780100,"         0,3",,"         1,1",,"         0,7",          62
630000479,030780100,"         0,6",           1,"         0,3",,"         5,7",          62
630780211,030780100,"         1,3",           1,"         0,5",,"         0,8",          62
630780989,030780100,"         9,6","         9,2","         1,9","         1,7",,"         2,5"
630781011,030780100,"         0,3",           0,"         1,9","         1,7",,"         2,5"
630781839,030780100,"         3,9","         0,4","         6,9","         1,7",,"         2,5"
630783108,030780100,"         0,5","         0,4","         6,9","         1,7",,"         2,5"
660780180,030780100,,"         0,4","         6,9","         1,7",,"         2,5"
690781810,030780100,"         0,2","         0,4","         6,9","         1,7",,"         2,5"
750160012,030780100,"         0,1","         0,4","         6,9","         1,7",,"         2,5"
750301137,030780100,,"         0,4","         6,9","         1,7",,"         2,5"
870000015,030780100,"         0,8",,"         6,9","         1,7",,"         2,5"
940300270,030780100,,,"         6,9","         1,7",,"         2,5"
030780092,030780118,"         2,4","         1,5","         3,2","         0,9",,"         0,3"
030780100,030780118,"         0,9","         0,5","         3,2","         0,9",,"         0,3"
030780118,030780118,"        67,6","        42,2","        84,2",          26,,"        48,8"
030780548,030780118,"        10,6","        24,8",           2,"        50,2",,
030781116,030780118,"         0,5","         0,3",,,,
030785430,030780118,"         0,6","         1,9","         2,4",,,
110780137,030780118,,"         1,9","         2,4",,,
130784713,030780118,,"         1,9","         2,4",,,
420780033,030780118,"         0,3",,"         0,3",,,
420782310,030780118,"         0,2","         0,3","         0,3",,,
580780195,030780118,,"         0,3","         0,3",,,
630000479,030780118,"         1,3","         1,5","         0,8",,"        13,5",
630780211,030780118,"         0,9","         4,5","         2,4",,"        26,7",
630780369,030780118,"         0,4",,"         2,4",,"        26,7",
630780989,030780118,"         9,8","        12,5","         4,7","         3,8",,"         8,9"
630781011,030780118,"         0,7","         0,9",,"         3,8",,"         8,9"
630781029,030780118,"         0,4","         0,9",,"         3,8",,"         8,9"
630781839,030780118,"         0,3","         3,3",           3,"         6,5",,"         0,3"
630783108,030780118,"         2,9","         3,3",           3,"         6,5",,"         0,3"
690780648,030780118,"         0,4","         3,3",           3,"         6,5",,"         0,3"
690781810,030780118,"         0,6","         0,4","         0,1",,,"         0,3"
750100125,030780118,,"         0,4","         0,1",,,"         0,3"
940000664,030780118,           0,"         0,4","         0,1",,,"         0,3"
030780092,030780548,"         0,8","         3,3","        14,6","         2,2",,"         0,5"
030780100,030780548,"         0,5","         3,3","        14,6","         2,2",,"         0,5"
030780118,030780548,          68,"        27,3","        68,6","        22,7",,"        47,4"
030780548,030780548,"        11,1",          17,"         1,9","        45,4",,
030781116,030780548,           1,,"         1,9","        45,4",,
030785430,030780548,"         2,9","         5,4",,"        45,4",,
380780080,030780548,,"         5,4",,"        45,4",,
380781435,030780548,,"         5,4",,"        45,4",,
420780033,030780548,           2,"         8,9",,"        45,4",,
420782310,030780548,"         2,5",           1,,"        45,4",,
420784878,030780548,"         0,5",           1,,"        45,4",,
440000057,030780548,,           1,,"        45,4",,
630000479,030780548,"         1,4","         1,3","         0,9",,"        16,1",
630780211,030780548,           1,"         4,2","         2,6",,"        24,6",
630780369,030780548,"         0,5",,"         2,6",,"        24,6",
630780989,030780548,"        10,3","        10,2","         2,9","         3,9",,"        10,7"
630781011,030780548,"         0,8",,"         2,9","         3,9",,"        10,7"
630781029,030780548,"         1,1","         0,1",,"         3,9",,"        10,7"
630781839,030780548,"         0,3","         2,9","         0,8","         6,7",,"         0,5"
630783108,030780548,"         2,7","         2,9","         0,8","         6,7",,"         0,5"
690781810,030780548,"         0,6","         0,1",,"         6,7",,"         0,5"
710006859,030780548,           2,"         0,1",,"         6,7",,"         0,5"
710780644,030780548,"         9,2","         0,9",,"         6,7",,"         0,5"
750100125,030780548,,"         0,9",,"         6,7",,"         0,5"
750150104,030780548,,"         0,9",,"         6,7",,"         0,5"
750301137,030780548,,"         0,9",,"         6,7",,"         0,5"
030780092,030781116,"         0,5","         0,3","         1,7",,,"         0,5"
030780100,030781116,"        48,8","        27,8","        86,1",          13,,"        24,2"
030780118,030781116,"         0,5","         0,5",,          13,,"        24,2"
030780548,030781116,"         0,3","         0,2",,          13,,"        24,2"
030781116,030781116,"        31,2","        42,8","         4,3","        70,9",,"        62,8"
180000028,030781116,,"        42,8","         4,3","        70,9",,"        62,8"
180000069,030781116,"         1,6",,"         4,3","        70,9",,"        62,8"
180000358,030781116,"         1,9","         1,1",,"        70,9",,"        62,8"
180004145,030781116,,"         0,2",,"        70,9",,"        62,8"
230780041,030781116,"         1,6",           2,"         0,5","         0,4",,"         0,7"
230780058,030781116,,           2,"         0,5","         0,4",,"         0,7"
230780082,030781116,"         0,3",,,"         0,4",,"         0,7"
230780157,030781116,"         0,9","         0,9",,"         0,4",,"         0,7"
360000053,030781116,"         2,5","         0,3",,"         0,4",,"         0,7"
360002232,030781116,"         0,3",,,"         0,4",,"         0,7"
630000479,030781116,"         0,7",           1,"         0,3",,"         5,3","         0,7"
630780211,030781116,"         1,3","         1,2","         0,5",,"         0,8","         0,7"
630780989,030781116,"         9,9","         9,6","         1,2","         1,9",,"         3,5"
630781011,030781116,"         0,3","         9,6","         1,2","         1,9",,"         3,5"
630781839,030781116,"         3,9","         0,4","         7,3","         1,9",,"         3,5"
630783108,030781116,"         0,6","         0,4","         7,3","         1,9",,"         3,5"
750160012,030781116,"         0,1","         0,4","         7,3","         1,9",,"         3,5"
750301137,030781116,,"         0,4","         7,3","         1,9",,"         3,5"
870000015,030781116,"         0,5",           1,,"         1,9",,"         3,5"
940300270,030781116,,           1,,"         1,9",,"         3,5"
030780092,030785430,          58,"        36,1","        24,5",,"        32,6","         3,5"
030780100,030785430,"         0,9",,"        24,5",,"        32,6","         3,5"
030780118,030785430,           6,"         1,5","         0,5",,"         5,5","         3,5"
030780548,030785430,"         1,9","         1,5","         0,5",,"         5,5","         3,5"
030781116,030785430,"         0,9","         2,1","         2,8",,"         3,2","         3,5"
030785430,030785430,"        12,1","        25,2",,"        53,4",,"        24,7"
210987731,030785430,,           0,,"        53,4",,"        24,7"
580780039,030785430,"         1,1",           2,,"         0,6",,"        24,7"
580780096,030785430,"         3,4","         2,6","         0,4",,,"        24,7"
580780138,030785430,"         2,4",           3,,"         6,6",,"        24,7"
630000479,030785430,"         1,1","         1,8","         1,1",,          11,"        24,7"
630780211,030785430,"         0,4",,"         4,8",,          11,"        24,7"
630780989,030785430,"         7,2","        10,2","         2,7",,"         7,1","        24,7"
630781839,030785430,"         1,4","         4,9","         2,7",,"         7,1","        24,7"
690781810,030785430,"         0,7","         4,9","         2,7",,"         7,1","        24,7"
710780644,030785430,"         1,2","         1,2","         0,4","         0,6","         7,1","        24,7"
710781568,030785430,"         1,6","         1,2","         0,4","         0,6","         7,1","        24,7"
940000664,030785430,"         0,3","         1,2","         0,4","         0,6","         7,1","        24,7"
040780215,040780215,"        36,5","        29,3","        61,7","        19,9",,"        56,7"
040780470,040780215,"        12,8",          11,"        42,4",,,"        56,7"
040788879,040780215,"         4,3","         9,8","         4,5",,"         1,8","        56,7"
